20190211,527958214,1549918572,4800,120,1032,C185
20190211,527958214,1549918581,4800,120,1032,C185
20190211,527958214,1549918581,4800,120,1033,C185
20190211,527958214,1549918591,4900,120,1032,C185
20190211,527958214,1549918591,4900,120,1033,C185
20190211,527958214,1549918591,4900,120,1034,C185
20190211,527958214,1549918591,4900,120,1035,C185
20190211,527958214,1549918597,4900,119,1033,C185
20190211,527958214,1549918597,4900,119,1034,C185
20190211,527958214,1549918597,4900,119,1035,C185
20190211,527958214,1549918604,4900,121,1033,C185
20190211,527958214,1549918604,4900,121,1034,C185
20190211,527958214,1549918604,4900,121,1035,C185
20190211,527958214,1549918610,4900,123,1033,C185
20190211,527958214,1549918610,4900,123,1034,C185
20190211,527958214,1549918610,4900,123,1035,C185
20190211,527958214,1549918610,4900,123,1036,C185
20190211,527958214,1549918616,4900,124,1033,C185
20190211,527958214,1549918616,4900,124,1034,C185
20190211,527958214,1549918616,4900,124,1035,C185
20190211,527958214,1549918616,4900,124,1036,C185
20190211,527958214,1549918622,4900,127,1034,C185
20190211,527958214,1549918622,4900,127,1035,C185
20190211,527958214,1549918622,4900,127,1036,C185
20190211,527958214,1549918622,4900,127,1037,C185
20190211,527958214,1549918634,4900,128,1034,C185
20190211,527958214,1549918634,4900,128,1035,C185
20190211,527958214,1549918634,4900,128,1036,C185
20190211,527958214,1549918634,4900,128,1037,C185
20190211,527958214,1549918634,4900,128,1038,C185
20190211,527958214,1549918642,4900,128,1035,C185
20190211,527958214,1549918642,4900,128,1036,C185
20190211,527958214,1549918642,4900,128,1037,C185
20190211,527958214,1549918642,4900,128,1038,C185
20190211,527958214,1549918654,4900,129,1036,C185
20190211,527958214,1549918654,4900,129,1037,C185
20190211,527958214,1549918654,4900,129,1038,C185
20190211,527958214,1549918654,4900,129,1039,C185
20190211,527958214,1549918670,5000,129,1037,C185
20190211,527958214,1549918670,5000,129,1038,C185
20190211,527958214,1549918670,5000,129,1039,C185
20190211,527958214,1549918670,5000,129,1040,C185
20190211,527958214,1549918682,5000,129,1038,C185
20190211,527958214,1549918682,5000,129,1039,C185
20190211,527958214,1549918682,5000,129,1040,C185
20190211,527958214,1549918695,5000,128,1039,C185
20190211,527958214,1549918695,5000,128,1040,C185
20190211,527958214,1549918695,5000,128,1041,C185
20190211,527958214,1549918708,5000,128,1040,C185
20190211,527958214,1549918708,5000,128,1041,C185
20190211,527958214,1549918708,5000,128,1042,C185
20190211,527958214,1549918720,5000,128,1041,C185
20190211,527958214,1549918720,5000,128,1042,C185
20190211,527958214,1549918720,5000,128,1043,C185
20190211,527958214,1549918730,5000,129,1042,C185
20190211,527958214,1549918730,5000,129,1043,C185
20190211,527958214,1549918730,5000,129,1044,C185
20190211,527958214,1549918743,5100,129,1042,C185
20190211,527958214,1549918743,5100,129,1043,C185
20190211,527958214,1549918743,5100,129,1044,C185
20190211,527958214,1549918756,5100,129,1043,C185
20190211,527958214,1549918756,5100,129,1044,C185
20190211,527958214,1549918756,5100,129,1045,C185
20190211,527958214,1549918769,5100,128,1044,C185
20190211,527958214,1549918769,5100,128,1045,C185
20190211,527958214,1549918779,5100,131,1045,C185
20190211,527958214,1549922324,1300,113,1017,C185
20190211,527958214,1549922335,1300,113,1016,C185
20190211,527958214,1549922335,1300,113,1017,C185
20190211,527958214,1549922342,1300,113,1015,C185
20190211,527958214,1549922342,1300,113,1016,C185
20190211,527958214,1549922342,1300,113,1017,C185
20190211,527958214,1549922348,1300,113,1015,C185
20190211,527958214,1549922348,1300,113,1016,C185
20190211,527958214,1549922348,1300,113,1017,C185
20190211,527958214,1549922354,1300,113,1014,C185
20190211,527958214,1549922354,1300,113,1015,C185
20190211,527958214,1549922354,1300,113,1016,C185
20190211,527958214,1549922354,1300,113,1017,C185
20190211,527958214,1549922366,1300,115,1014,C185
20190211,527958214,1549922366,1300,115,1015,C185
20190211,527958214,1549922366,1300,115,1016,C185
20190211,527958214,1549922378,1300,116,1013,C185
20190211,527958214,1549922378,1300,116,1014,C185
20190211,527958214,1549922378,1300,116,1015,C185
20190211,527958214,1549922378,1300,116,1016,C185
20190211,527958214,1549922385,1300,115,1012,C185
20190211,527958214,1549922385,1300,115,1013,C185
20190211,527958214,1549922385,1300,115,1014,C185
20190211,527958214,1549922385,1300,115,1015,C185
20190211,527958214,1549922391,1300,115,1012,C185
20190211,527958214,1549922391,1300,115,1013,C185
20190211,527958214,1549922391,1300,115,1014,C185
20190211,527958214,1549922391,1300,115,1015,C185
20190211,527958214,1549922398,1300,116,CUT,C185
20190211,527958214,1549922398,1300,116,1012,C185
20190211,527958214,1549922398,1300,116,1013,C185
20190211,527958214,1549922398,1300,116,1014,C185
20190211,527958214,1549922398,1300,116,1015,C185
20190211,527958214,1549922407,1300,116,CUT,C185
20190211,527958214,1549922407,1300,116,1011,C185
20190211,527958214,1549922407,1300,116,1012,C185
20190211,527958214,1549922407,1300,116,1013,C185
20190211,527958214,1549922407,1300,116,1014,C185
20190211,527958214,1549922414,1200,118,CUT,C185
20190211,527958214,1549922414,1200,118,1011,C185
20190211,527958214,1549922414,1200,118,1012,C185
20190211,527958214,1549922414,1200,118,1013,C185
20190211,527958214,1549922414,1200,118,1014,C185
20190211,527958214,1549922421,1200,119,CUT,C185
20190211,527958214,1549922421,1200,119,1011,C185
20190211,527958214,1549922421,1200,119,1012,C185
20190211,527958214,1549922421,1200,119,1013,C185
20190211,527958214,1549922433,1100,119,CUT,C185
20190211,527958214,1549922433,1100,119,1010,C185
20190211,527958214,1549922433,1100,119,1011,C185
20190211,527958214,1549922433,1100,119,1012,C185
20190211,527958214,1549922433,1100,119,1013,C185
