 -149.247297173647,61.5535238504856
 -149.247331316847,61.5536251832705
 -149.247361398874,61.55369820636331
 -149.247387921467,61.5537711107775
 -149.247416736977,61.5538407040407
 -149.247441733858,61.5539118604957
 -149.247470422167,61.553982295851
 -149.247500756092,61.554052201082
 -149.247527064164,61.55412322968209
 -149.24755488307,61.5541941607482
 -149.247583986815,61.55426499919031
 -149.24761427239,61.55433573111449
 -149.247645902945,61.554406308986
 -149.247678697765,61.5544768049095
 -149.247713021797,61.55454761646179
 -149.247748581188,61.5546177542815
 -149.247785312525,61.5546877671861
 -149.24782356477,61.5547575477447
 -149.247863304575,61.55482714844361
 -149.247904618689,61.5548971029536
 -149.247947055779,61.55496629455461
 -149.247991043098,61.5550352969286
 -149.248036775234,61.5551045571288
 -149.248083726073,61.5551730861165
 -149.248132318427,61.5552413266553
 -149.248182254484,61.5553093994003
 -149.248233622159,61.5553778150815
 -149.248285816159,61.5554454818467
 -149.248339137717,61.5555129970032
 -149.24839384219,61.5555807801208
 -149.24844944025,61.5556477897916
 -149.248505954973,61.5557146675005
 -149.248563817242,61.5557818256434
 -149.248622446524,61.5558481994736
 -149.248682833366,61.5559148392
 -149.248744085184,61.5559806656542
 -149.248806682218,61.5560462384463
 -149.248871004192,61.5561120180238
 -149.248935988812,61.5561771000164
 -149.249002511202,61.5562423966632
 -149.249069531547,61.5563070153012
 -149.249137451742,61.5563714072822
 -149.249206904966,61.5564360148451
 -149.249277010304,61.5564998341802
 -149.249348394987,61.5565633773584
 -149.249421778045,61.5566269850262
 -149.249496239527,61.55668971278269
 -149.249572105781,61.55675207616451
 -149.249649167017,61.5568141408199
 -149.24972772915,61.55687641995
 -149.24980660169,61.5569379780323
 -149.249886432286,61.55699923809709
 -149.249967237859,61.5570601875854
 -149.250049644719,61.55712126083811
 -149.250132307742,61.5571815668787
 -149.250216130015,61.5572414974616
 -149.250301589815,61.5573015109017
 -149.250387492887,61.55736075745541
 -149.250475262655,61.557419870309
 -149.250563634233,61.55747821453869
 -149.250653719288,61.5575364909925
 -149.250744589469,61.5575940395075
 -149.250837001912,61.5576514301728
 -149.250930417006,61.55770839627741
 -149.251024885057,61.557764987127
 -149.251120271581,61.5578212134771
 -149.251215721143,61.557876727325
 -149.251312676315,61.5579324021449
 -149.251410472499,61.5579876211957
 -149.251509403974,61.5580425241296
 -149.251609236314,61.55809697277351
 -149.251709631349,61.55815053709311
 -149.251811846644,61.5582040306608
 -149.251914481959,61.5582565825357
 -149.252019177039,61.55830905372
 -149.252124812236,61.5583610631794
 -149.252231519166,61.5584126038853
 -149.252338121635,61.5584634088834
 -149.252446559052,61.55851400025929
 -149.252556066071,61.5585641063885
 -149.252666452524,61.5586137777221
 -149.252777021619,61.55866249546881
 -149.252889385552,61.5587111350057
 -149.253002671398,61.5587592421487
 -149.253116898585,61.5588069023609
 -149.253231124691,61.5588537236681
 -149.25334707143,61.55890043797481
 -149.253463799058,61.55894675024069
 -149.253580459483,61.5589922711457
 -149.253698775843,61.5590376926968
 -149.253817724296,61.55908276405909
 -149.253936357206,61.5591271735172
 -149.254056396894,61.5591716414973
 -149.254175991476,61.5592154256714
 -149.254296994468,61.5592593110954
 -149.254418167483,61.5593030216118
 -149.254538677313,61.5593462909718
 -149.254660136395,61.5593897488748
 -149.25478173665,61.5594331233574
 -149.254902445543,61.55947603746129
 -149.255024163954,61.5595191541848
 -149.255145993977,61.55956219195669
 -149.25526754888,61.5596051792523
 -149.255389994397,61.5596484526755
 -149.255511406496,61.5596912576258
 -149.255633694437,61.5597343317875
 -149.255754927753,61.5597769936622
 -149.255877157542,61.5598198757625
 -149.255999110613,61.5598628402876
 -149.256120845785,61.5599057732383
 -149.256242565923,61.55994875425841
 -149.256363716266,61.5599919527659
 -149.256485512969,61.56003545592799
 -149.256606131495,61.5600787220859
 -149.25672738446,61.560122371829
 -149.256847704427,61.5601657370695
 -149.256968817903,61.5602093889689
 -149.257089039667,61.5602528042732
 -149.257210020544,61.56029648920279
 -149.257331176992,61.5603401077427
 -149.25745150915,61.5603834027904
 -149.257572841097,61.5604269269187
 -149.257693519549,61.5604700600252
 -149.257815117147,61.5605135048314
 -149.257935752395,61.5605567522373
 -149.258057030716,61.56060044096329
 -149.258178164144,61.5606440278229
 -149.258298608571,61.5606873439259
 -149.258419303556,61.56073088506639
 -149.258540226368,61.560774602873
 -149.258660686391,61.560818020928
 -149.258781786648,61.5608613177477
 -149.258902667735,61.560904285314
 -149.259024829658,61.5609477250928
 -149.259145658153,61.56099049422551
 -149.259266825506,61.5610333245068
 -149.259389305467,61.5610767227266
 -149.259510192526,61.5611194086899
 -149.25963247705,61.5611624526271
 -149.259753993717,61.5612052581605
 -149.259875993963,61.5612478780573
 -149.259998454232,61.56129023874959
 -149.260121796631,61.5613325214028
 -149.260245863805,61.56137434480559
 -149.260370143069,61.5614155690419
 -149.26049462829,61.5614565867469
 -149.260619408129,61.56149756068469
 -149.260744418385,61.56153838800839
 -149.260869810714,61.5615791203573
 -149.260995608608,61.56161967098399
 -149.261120806637,61.5616597656643
 -149.26124715249,61.56169995104969
 -149.261372996362,61.56173952951
 -149.261500319483,61.5617789932237
 -149.261628432481,61.561817895374
 -149.261756365146,61.56185585843
 -149.261886348833,61.5618933250318
 -149.26201652433,61.56192952262411
 -149.262148977157,61.5619650410101
 -149.262281404156,61.5619995686216
 -149.262414744166,61.5620334994299
 -149.26254968913,61.5620671254881
 -149.262684438507,61.5620999208056
 -149.262818600428,61.5621321467859
 -149.262955203016,61.56216458651711
 -149.263090171293,61.5621961889593
 -149.263226712977,61.56222752715589
 -149.263363933944,61.5622583777155
 -149.263501688525,61.56228858032251
 -149.263639900844,61.5623179868714
 -149.263778473996,61.5623467035096
 -149.26391839243,61.5623748910188
 -149.264058531188,61.5624022246451
 -149.264198886483,61.5624287983672
 -149.264340552799,61.5624548401529
 -149.264482497632,61.5624802931917
 -149.264624750783,61.5625051590379
 -149.264767276031,61.5625294479556
 -149.264910962339,61.5625533256971
 -149.26505362357,61.5625763708988
 -149.265198552257,61.5625990390542
 -149.265342579926,61.5626209560108
 -149.265486722577,61.5626424641633
 -149.265631118328,61.56266370496459
 -149.265776780224,61.5626847799654
 -149.26592173454,61.5627052306801
 -149.266066974947,61.5627252871282
 -149.266212424742,61.562744906228
 -149.266359212093,61.56276410040551
 -149.266505222844,61.5627824458296
 -149.266652678197,61.5628001237375
 -149.266799428523,61.5628168458863
 -149.266946492791,61.5628328508041
 -149.26709499786,61.5628482438787
 -149.267243726101,61.56286275524661
 -149.267391735221,61.56287625840339
 -149.267541184769,61.562888975711
 -149.267689797587,61.5629007596203
 -149.267839782431,61.5629119660105
 -149.267989911498,61.5629224844433
 -149.268140291604,61.5629322731168
 -149.268289798999,61.5629413668222
