26.13915978994749,136.87891461389148,1550177669.2386246,
34.47636909227307,136.6287795409521,1550177669.2386246,
42.27569392348088,136.37864446801274,1550177669.2386246,
47.564891222805706,135.87837432213394,1550177669.2386246,
56.43998499624907,135.87837432213394,1550177669.2386246,
68.45273818454615,137.12904968683085,1550177669.2386246,
81.18267066766691,135.87837432213394,1550177669.2386246,
91.13353338334585,134.37756388449765,1550177669.2386246,
104.75993998499627,129.62499749864924,1550177669.2386246,
118.47599399849963,121.37054009164949,1550177669.2386246,
129.86121530382596,114.86702819522542,1550177669.2386246,
135.8675918979745,111.36513717407401,1550177669.2386246,
144.74268567141786,108.36351629880134,1550177669.2386246,
157.29332333083272,104.86162527764994,1550177669.2386246,
162.31357839459866,104.36135513177116,1550177669.2386246,
172.9816204051013,102.86054469413482,1550177669.2386246,
183.29107276819207,102.11013947531667,1550177669.2386246,
187.05626406601652,101.6098693294379,1550177669.2386246,
