20190224,530294995,1001,1551042832.0,112.79695772116114,67.50426359295795,1031.1973555299464,[ 57.42757609  78.15223053  96.31335568 118.48590998 136.83699929 156.45458899 176.98123715 197.15278281 218.63453949 234.49663449],[ 0.3344872  18.77311527  0.09315793  0.16126378  0.19888724  0.25446445  0.1150299   0.20665002  0.18144798  0.2378403   0.32038674  0.3731582  0.28643721],11,
20190314,533421550,1002,1552529076.632324,124.27440844920172,37.796939926971476,513.6102768201613,[105.04689457 210.36656317],[  2.87393308 110.67073071   0.51030221   0.54373164   0.88959616],11,
20190314,533421550,1003,1552529068.3162377,117.27800142941338,60.39804780267902,520.7567260451186,[ 55.60998502  91.52877507 114.59058785 144.77146687 168.90204812 221.09025839 240.96784503],[ 0.48288343 15.52902096  0.08387002  0.23239892  0.28199555  0.16782311  0.24369756  0.20914423  0.39107618  0.51022755],21,
20190314,533421550,1004,1552529056.9779606,117.31022522013595,61.68497263639661,293.32515084181534,[ 36.07274869  58.63460102  73.19824079  91.11994157 113.765519 131.47800182 149.63601023 168.72353434 183.63941854 199.90899938 225.22500588],[0.23311481 5.9094859  0.04846003 0.25181441 0.20585901 0.25375046 0.27316167 0.11660493 0.25705723 0.21129341 0.16756856 0.25720186 0.30040125 0.22978814],21,
20190226,530681886,1005,1551217667.696422,115.34246815953742,53.01971903223071,1102.2191823322134,[ 42.98115654  60.85293132  80.83311655 101.10643607 123.36304471 140.2893298  165.38268265 185.82194257 199.54301923 222.97502089 239.45125482 260.69438177],[ 0.26453952 18.85604275  0.12331976  0.18603748  0.14157205  0.17232718  0.17214228  0.09767673  0.15964104  0.14469574  0.13826453  0.25008345  0.34024326  0.20178645  0.43242075],11,
20190314,533421550,1005,1552529047.2512455,117.01518084474529,60.62162665928714,918.0867591517072,[109.40305647 221.97815014],[ 0.99144725 43.5266904   0.26104019  0.20132513  0.43233598],21,
20190315,533770152,1005,1552685679.0,118.79991608201261,76.48685269835738,2078.0724212328682,[106.91992348 162.34540603 219.35056877],[  1.96284215 134.69344028   0.39134504   0.3686186    0.54294414   0.71513278],11,
20190214,528518474,1006,1550187776.9446495,125.36964477958149,122.1278440447915,3277.0369189945745,[91.6073194],[  2.46966738 251.69788928   0.64103143   0.98319154],11,
20190226,530681886,1006,1551217679.4444973,115.96663520452744,57.5822637456345,1175.5570303456202,[101.40060307 124.9226002  164.68851695 183.6518534  243.34906713],[ 0.25267857 18.53112267  0.14073502  0.15589706  0.0949083   0.14857276  0.14145984  0.1715259 ],11,
20190225,530489496,1006,1551134486.9354134,109.89557990264015,66.7095035724104,2564.0198456069197,[ 53.97141748 116.3382253  171.27437342 228.55170594],[  1.02706752 110.30124447   0.39799791   0.17232561   0.26060069   0.38601123   0.52407298],10,
20190305,531901801,1006,1551811067.9766233,116.17850291280351,59.011275837466066,1772.8873789663348,[ 57.08007014  76.17493738  93.9662689  116.01517364 134.97696925 153.80420809 174.63252149 192.32301654 210.93408185 231.66104536 250.64283358],[ 0.33277614 32.31290181  0.15873808  0.17464179  0.21595891  0.20450441  0.10955408  0.23584117  0.27335353  0.14088712  0.25870553  0.26956998  0.20840655  0.2846736 ],21,
