55.45386346586647,138.87999519740657,1550177677.1981785,
63.163540885221316,138.37972505152783,1550177677.1981785,
75.08664666166541,138.37972505152783,1550177677.1981785,
84.58927231807954,139.38026534328537,1550177677.1981785,
88.98199549887474,138.37972505152783,1550177677.1981785,
96.1537884471118,137.12904968683085,1550177677.1981785,
100.9947486871718,135.62823924919456,1550177677.1981785,
104.13240810202552,133.37702359274004,1550177677.1981785,
109.06301575393849,130.8756728633462,1550177677.1981785,
114.44186046511629,126.12310647749784,1550177677.1981785,
120.26894223555891,120.11986472695254,1550177677.1981785,
124.3927231807952,115.36729834110419,1550177677.1981785,
129.68192048012003,110.8648670281952,1550177677.1981785,
137.8398349587397,106.36243571528625,1550177677.1981785,
145.10127531882972,104.61149020471053,1550177677.1981785,
149.58364591147787,103.86108498589239,1550177677.1981785,
154.96249062265568,102.61040962119544,1550177677.1981785,
159.35521380345088,102.86054469413482,1550177677.1981785,
165.27194298574645,102.11013947531667,1550177677.1981785,
172.7126781695424,101.3597342564985,1550177677.1981785,
182.39459864966244,100.60932903768035,1550177677.1981785,
194.4073518379595,100.10905889180158,1550177677.1981785,
