RND,4,5.863205283962289
CCB,16,11.98211481767228
MCK,17,5.632450621643467
1160,9,12.304587724395384
1160,35,10.84674501463981
1160,69,14.923157171383966
1160,139,13.393560896567715
1160,212,14.098630623606589
1161,39,11.314552506460513
1161,79,13.20573531523942
1161,158,12.918957122143217
1161,170,10.392351608536616
1161,208,10.95785988905857
1161,217,12.421105276019421
1161,223,12.231540620356135
1161,225,12.513356758894867
1161,238,12.764838152804678
1161,244,9.658973799299877
1162,34,11.699934497791272
1162,67,12.412556448558576
1162,88,16.576996443071938
1162,178,15.906183824295931
1167,9,14.355435717954364
1167,30,14.942553780911002
1167,56,12.791914154668431
1167,77,14.33573884062277
1167,101,10.787761352906344
1167,153,14.662083621865666
1167,184,10.60099721701536
1167,207,11.346208471745616
1167,231,14.132049556798918
1168,22,10.134143218587788
1168,88,15.74673054987764
1168,179,15.526676517722006
1168,203,13.551333929005455
1168,225,12.989305672950033
1169,67,12.119534104813756
1169,97,14.667121300141662
1169,157,11.276646835006535
1169,198,14.99021483472628
1171,70,12.698007148028353
1171,144,13.624028888765611
1171,196,12.157477530636154
1171,219,12.609990547417521
1171,226,11.961116316372246
1172,41,10.023739438302101
1172,80,12.125082812535686
1172,134,5.665841391236658
1172,162,9.453377333280265
1172,245,8.212276126060061
1173,12,5.277322975797442
1173,23,5.084095220172249
1173,49,10.189519347816828
1173,92,14.802592501841545
1173,185,15.491283893832064
1174,29,8.819003938254648
1174,38,8.629047160231378
1174,101,13.870427036599411
1174,125,7.5722724141590785
1174,203,15.45445262328301
1177,20,10.274947785985297
1177,41,11.064124250684785
1177,55,11.01441345351474
1177,81,15.57428391718723
1177,122,11.582103979840685
1177,163,15.36436163447842
1177,195,12.86517792344495
1178,93,15.079983974844847
1178,115,10.587430617653515
1178,149,13.204668206259406
1178,188,14.164595074961763
1178,216,13.279006057665015
1178,230,8.89568297197349
1182,107,12.63019265772729
1182,136,9.672463781326737
1182,146,8.63413529274495
1182,212,12.818001513464779
1183,19,10.612722400842786
1183,28,9.096486007737541
1183,91,2.5837651413694633
1183,108,7.694320014245449
1183,133,8.956792907389408
1183,139,9.23058969476038
1183,197,11.050250382387969
1183,221,9.707490391164061
WRH,19,9.736108163291359
1200,47,8.814127677903347
1200,106,8.582365623366806
1200,121,-1.7810807062443037
1200,140,4.4221527932717715
1200,150,7.661923291258575
1200,208,12.18239680559128
1200,241,7.641369336557923
1201,17,7.481252339350651
1201,70,8.542147646489608
1201,78,7.411869066287936
1201,97,13.002666038959006
1201,123,6.3003162590980475
1201,170,7.472247905989027
1201,194,10.658279129679752
1195,96,16.132076221000663
1195,155,14.643151393499075
1195,163,14.079274493869896
1195,193,16.367873636367534
1195,211,15.110274709831682
1196,84,13.57455031009145
1196,88,15.98253010776033
1196,133,12.752147823991653
1196,176,15.923065901422023
1196,199,14.743888572461291
1196,224,14.413322074636328
1197,78,15.48574073419558
1197,157,15.077095731564008
1197,193,11.274866166031977
1197,234,13.663301277475618
1121,5,10.02334551123538
1121,12,9.409257234211681
1121,45,12.560270230635462
1121,113,11.39928175270007
1121,134,12.142456133731871
1121,199,12.308873075127487
1121,220,11.436393818863198
1121,244,9.011193321301654
1122,27,12.604335939501048
1122,45,11.657786825403662
1122,69,11.13752125516644
1122,95,13.987147132486868
1122,146,11.548022732593385
1122,191,13.296111336549627
1122,223,11.759388171596733
1123,21,10.367772582253084
1123,39,12.432408792295554
1123,84,15.40903696515115
1123,114,13.653651905275732
1123,142,13.385941048394915
1123,152,13.354456773198425
1123,168,14.464494602520022
1123,198,14.305111170879135
1123,212,13.809486494287459
1117,41,10.89589358081016
1117,48,10.932498349936795
1117,61,10.59427135726197
1117,96,10.358403088200664
1117,126,10.265888588630459
1117,168,7.591387067340483
1117,209,10.767562367727505
1117,239,9.506513447706688
1118,80,6.143853121281331
1118,143,5.3971434542802434
1118,157,6.355469822302053
1118,194,7.998181200456082
1117,2,3.163580421899491
1117,108,10.796482923565584
1117,138,8.252188699173356
1117,181,1.003582273779044
1117,183,nan
1150,20,11.078270839532857
1150,36,9.950431468427185
1150,49,6.814737911820423
1150,69,8.958255558171716
1150,79,13.710302902706491
1150,106,9.151700600122227
1150,158,14.16334772257253
1150,236,12.426140524177514
1151,43,11.80889208470168
1151,85,15.085697267609739
1151,116,11.416562356505281
1151,133,11.691017532169505
1151,170,14.913955666619866
1151,191,12.150404338238603
1151,203,12.089358390671212
1151,211,10.826401842303842
1152,92,11.738775288887089
1152,183,12.144455598887053
1152,186,11.510491168687967
1152,188,10.874746623945517
1155,40,11.202165415104892
1155,103,10.651552594315895
1155,148,12.935236056790064
1155,175,10.651394879849324
1155,180,11.467091760993924
1155,202,11.455777997819157
1155,209,11.472701851815557
1156,12,10.587916281004798
1156,85,10.425986799756455
1156,120,9.419151500257717
1156,169,11.368747366158177
1156,198,11.250051350776731
1156,215,11.402874342375803
1156,221,10.665445580740492
1156,236,9.324956782916631
1167,82,12.199201896382819
1167,94,4.838165125565871
1167,144,1.387692889357813
1167,164,8.617341320598428
1168,21,15.059529318018793
1168,55,14.606608654541674
1168,70,14.940181109418234
1168,92,15.645919887798037
1168,120,14.439861544249613
1168,188,13.042377429133845
1168,214,13.695056346728036
1168,227,13.905374034590295
1171,12,8.449343126400503
1171,39,11.509443272206465
1171,55,7.320518198033917
1171,60,9.679226460150248
1171,62,9.695495191389606
1171,79,13.93162994505122
1171,165,10.252790170556887
1171,190,10.597658850951543
1171,224,10.33298490515131
1172,17,7.043083800247655
1172,22,7.539087037672254
1172,46,8.958136400592458
1172,88,12.295763325277173
1172,139,9.268786493646626
