F2TN,17,7.280177286677203
F2TN,20,2.372155802253194
F3TN,42,11.765528409366283
F3TN,53,11.665447647996189
F3TN,64,10.125775649537365
F3TN,43,11.538848713225303
F3TN,84,12.166631641074899
F3TN,3,7.1613285888703615
F3TN,21,10.452602580920294
F3TN,80,11.3718516247749
F3TN,48,11.857472442952437
F3TN,84,13.315396765739798
F8KN,38,9.31563613786506
F8KN,15,7.4889957046548
F7TV,23,12.043506398335255
F3TN,1,5.624771708467309
F3TN,20,3.047038152348835
F3TN,63,nan
F3TN,59,10.588450601487033
F3TN,51,2.588322401872673
F3TN,63,nan
F3TN,72,nan
F3TN,1,9.180044169729317
F3TN,85,12.702085771161437
F3TN,47,nan
F3TN,81,13.82470406734378
FTGH,36,11.10266556292052
F2TN,7,8.811185587239839
F2TN,27,8.470757633914166
1286,96,11.561281352369253
1286,145,12.427828657687286
1286,194,14.943119093113737
1286,212,11.255756368694218
1286,220,11.599800787324053
1287,53,9.426792456267176
1287,55,5.398708358765316
1287,65,9.554610245769467
1287,108,15.743222862641419
1287,118,12.9725513149977
1287,170,13.572858808329613
1287,216,15.82960591009492
1288,103,11.606104770588924
1288,154,11.299030258967765
1288,175,11.215714832846796
1288,193,11.008473249141758
1288,209,14.688258895717608
1288,238,9.179799590370532
1289,13,8.188712584974736
1289,64,9.008653271799265
1289,102,14.059002078338786
1289,117,10.348197267859113
1289,137,11.2931054017775
1289,174,10.065798308053605
1289,206,14.977222348602844
1286,5,9.75844032131069
1286,29,10.00789093889079
1286,57,12.314965010801117
1286,86,15.622146952344906
1286,142,13.923344010669926
1286,163,14.207315749539799
1286,172,15.593107401299008
1286,212,13.556225136754264
1287,16,7.158472732283924
1287,32,8.416846313263198
1287,91,16.52578719977368
1287,145,14.148209437907482
1287,182,16.893840528568106
1288,49,3.721204501848728
1288,81,7.10813906673148
1288,92,12.73775405370396
1288,185,14.606995329676113
1288,215,10.981113038367274
1288,232,12.094888402436348
1289,26,10.297360238946798
1289,98,13.303296974291055
1289,130,9.930546332002464
1289,170,10.319814729660434
1289,181,10.767692566284445
1289,197,14.772009325912126
1286,19,15.817905218815188
1286,34,15.78347499942234
1286,55,15.848752359291483
1286,81,14.904663088190887
1286,106,12.8155537318808
1286,119,14.63021247546603
1286,135,14.444302036278325
1286,204,14.479998772966043
1287,71,13.756554064818951
1287,105,11.780891474101171
1287,142,12.364289719015565
1287,164,10.967051590328063
1287,175,11.936041697827172
1287,212,13.420947157959052
1288,33,9.403881099899522
1288,58,9.360933033510559
1288,73,13.476202909294056
1288,121,8.253099003989771
1288,133,6.9223249433323435
1288,146,10.6181653507393
1288,227,11.39732380302271
1289,16,9.483244153694631
1289,66,8.554528768374325
1289,84,15.674512676879752
1289,168,16.384231455516915
1289,225,12.367706309951224
1287,29,7.941615383541895
1287,69,13.994198730343442
1287,91,9.009377607068776
1287,112,9.192862693637615
1287,133,9.301603630150202
1287,138,9.863137935248027
1287,171,9.520797050940434
1287,211,10.739741569289263
1288,31,10.465650889991165
1288,71,13.359960808576858
1288,122,8.84171841171016
1288,155,9.682437183305447
1288,202,9.414678063129667
1289,39,11.273877210731396
1289,51,9.707587182495676
1289,78,14.070139221084126
1289,101,5.2413403196727595
1289,157,14.27526095019267
1289,189,7.938302106944873
1289,233,10.797764815326383
F8KN,39,10.530908639587988
F8KN,46,10.803322363518724
F8KN,27,12.90419122239637
F8KN,43,14.216673539198016
F8KN,46,11.309430707270586
F6TP,22,11.421659829873212
F6TP,18,12.053270799318192
F6TP,30,11.326452475221213
CCB,13,7.6131841545662216
F7TV,32,12.14962898379804
F7TV,43,10.789905056938187
F4TN,33,10.674786233170392
F4TN,36,11.276111177388577
F7TV,34,14.067533903876267
F7TV,28,13.863100211936136
F6TP,18,11.296723862981095
F6TP,29,12.053316427993902
F7TV,46,7.220012657849115
F7TV,31,9.194525138061246
F7TV,30,8.49667895873492
F6TP,18,8.315139281738
F6TP,38,8.906012097896511
F6TP,27,9.405592242790345
F4TN,21,8.066713134298851
F3TN,44,9.67535957632922
F3TN,49,8.835743583486158
F3TN,30,8.472593400509993
F3TN,82,10.826353788456572
F3TN,15,10.228817027056902
F3TN,48,9.384053283552833
F3TN,88,16.137536403357874
F3TN,56,11.43595811154109
F3TN,81,15.758264078594955
F3TN,52,11.457471927929369
F3TN,79,15.328067735162765
F8KN,33,9.600171398810938
F8KN,41,11.506681421127695
F8KN,19,5.065827401568635
F8KN,31,6.89282163891361
F8KN,40,8.071535191559553
F6TP,21,nan
F6TP,26,10.816597046993557
F4TN,35,10.615933692871955
F4TN,27,12.459900665717292
F6TP,33,12.676688083571959
F6TP,26,13.865291700095385
F7TV,34,10.319604752245704
F7TV,45,10.939726107041501
F7TV,21,9.633861233950723
F7TV,32,13.745801924811802
F7TV,2,8.029895428382094
F7TV,18,13.222309065159326
F7TV,19,5.8369310645513375
F7TV,35,10.696184288980799
1304,3,9.330306828073633
1304,6,6.675550145047849
1304,105,13.839171424876165
1304,139,13.905276954023076
1304,178,12.67389711519678
1304,210,14.432319974553081
1302,9,11.4939310131484
1302,67,8.967604011966042
1302,83,11.583007113124694
1302,101,12.793177619838493
1302,127,10.428361085662097
1302,201,15.697415499455012
1302,207,12.884148036603042
1303,17,15.095301327421485
1303,31,14.743343944288688
1303,38,14.255999568981863
1303,82,13.397800149500478
1303,102,14.940783296294779
1303,117,14.287267551538891
1303,153,15.140943958936932
1303,171,15.069584802969342
1303,196,16.766353358910745
1304,36,7.739413142715852
1304,51,8.416822831217257
1304,78,7.285265334882636
1304,96,14.339352169666475
1304,108,12.923892771994952
1304,138,13.03218476962396
1304,193,15.9944876144644
1304,211,12.884187343252488
1304,223,12.919440080044486
1304,235,10.657258263636207
1301,56,9.090385597358
1301,72,9.684937043096692
1301,75,6.390644747818399
1301,79,11.970416620563611
1301,89,16.964455591885905
1301,114,11.082419725566686
1301,130,13.478012308438858
1301,178,15.816685135201709
1301,214,11.968953791453831
1302,8,15.278821245261096
1302,17,11.544586772571874
1302,27,11.097001085257915
1302,87,16.231081012569117
1302,133,15.237471207420185
1302,174,17.071159257213097
1303,43,8.37378308140156
1303,47,11.44067683483091
1303,53,9.097680090990071
1303,88,14.787531347262966
1303,135,14.721756683187683
1303,176,16.709424476690174
1304,83,15.564462462864764
1304,100,12.718045539228553
1304,134,13.725160329210011
1304,166,16.871294340806497
1302,8,13.39019250686915
1302,69,10.75063852482761
1302,79,16.26209729655237
1302,123,14.450976034132239
1302,159,16.1019423321957
1302,214,13.848290703019607
1302,221,13.603393599597124
1303,24,9.35050027448178
1303,57,11.403076371867753
1303,79,16.768359333228485
1303,124,15.17214912571102
1303,140,12.017688027702922
1303,152,13.556223624729274
1303,159,15.3054654531576
1303,177,12.640161345696797
1303,212,13.064268802684849
1303,228,13.46623425381849
FNN1,22,9.705313907103967
FNN1,31,12.375489499674696
1306,27,13.798265578679398
1306,99,13.917089844484064
1306,123,12.337627559433606
1306,176,12.34618777567275
1306,199,13.589685464520642
1306,218,9.919712826857666
1306,229,10.308187722561923
1306,16,12.15193890301217
1306,90,16.043617334917055
1306,134,12.520415198168124
1306,142,11.024792115821576
1306,161,10.249654348097998
1306,179,14.682576129781479
1306,197,11.856835997632988
1306,16,10.982281970743959
1306,81,15.530265258750887
1306,124,13.258533954681686
1306,163,13.989656914382977
1306,195,11.934594939674186
1306,228,12.818513119192016
1185,42,8.879834298986601
1185,98,14.737886773363444
1185,163,11.065002024466056
1185,192,12.530687451429676
1185,196,15.18493377620482
F3TN,30,9.49172012373705
F3TN,79,10.449111508725261
F3TN,2,9.763916301222492
F3TN,28,9.505318820707556
F3TN,90,14.214002144553433
F3TN,55,10.304816291562824
F3TN,82,15.942284449625157
F3TN,87,13.399266456385668
F7TV,32,11.989075565435698
F7TV,41,12.005958078860884
F7TV,19,11.339256849940602
F7TV,41,11.6652173803082
1180,8,9.918340227629404
1180,73,15.67912672802647
1180,127,12.486436489973512
1180,146,15.095331490464874
1180,162,12.8372198383898
1180,219,13.996431123776102
1181,56,11.080795620375948
1181,80,17.111466946007546
1181,115,13.37907031082376
1181,160,15.720829315130306
1181,182,12.939764619603194
1181,195,12.776783529826474
1182,21,14.891772462090751
1182,30,15.060102279918524
1182,53,15.620907734530142
1182,91,14.882931542760202
1182,114,14.174627532202074
1182,134,13.611142476272178
1182,177,13.691328988447564
1182,182,14.275114507023353
1182,184,14.340805763100018
1182,225,13.136611881687939
1183,89,9.119706454419475
1183,100,15.348264208199486
1183,125,10.247122007390495
1183,191,8.290978768620029
1183,201,11.150219089351726
1183,215,11.071843264662748
1181,23,8.562209600417003
1181,52,7.8840378634561255
1181,71,13.887893240499418
1181,93,13.126015975355392
1181,125,8.591611939265714
1181,142,12.78640968780408
1181,168,11.57070052730624
1181,212,13.054749872649484
1182,30,4.972811514496797
1182,44,5.288179416713035
1182,60,nan
1182,76,16.064781994058528
1182,127,7.472354618881807
1182,136,9.781251919977006
1182,153,13.38626241256318
1182,163,7.449050928820668
1182,229,13.453601405002226
1183,35,11.820921430311348
1183,87,15.371918721991749
1183,117,10.594733212578884
1183,121,10.843594562027965
1183,173,15.100502265510574
1183,199,12.92160929691038
1183,226,11.582239541072127
1184,41,8.495890882754804
1184,55,9.799396836589993
1184,82,8.69248042426914
1184,95,13.517248630369023
1184,142,11.167605366585512
1184,164,9.808604752639587
1184,190,10.72252651572889
1184,7,11.011939305635213
1184,42,10.780961253863152
1184,53,10.947515609798117
1184,62,12.250255352498593
1184,77,14.64019454423427
1184,121,14.124924367216327
1184,129,14.444334518562854
1184,153,15.947728219966326
1184,182,13.69575227791524
1184,212,13.798228012290908
1184,230,13.045835698552645
1185,25,2.551598305768386
1185,44,4.014769229885823
1185,55,3.2648268795194975
1185,83,13.162608481846288
1185,121,11.9381749055069
1185,143,9.757557273426741
1185,162,8.135703967003666
1185,167,13.67593949597705
1185,201,8.186995218566384
F6TP,27,12.311601764831352
F6TP,37,10.809643420153002
F6TP,22,12.248345795963136
F7TV,22,12.505319556396653
F7TV,36,12.617212799063164
F7TV,31,12.995826366663838
F7TV,16,10.57399259774256
F7TV,27,12.15730235479908
F7TV,34,13.10006693275069
F4TN,24,9.65890360071705
F4TN,26,9.757517201551563
F6TP,19,12.279899778061687
F6TP,27,11.689978040441286
F6TP,30,11.628933998345287
F7TV,19,8.992100188303173
F7TV,35,11.602346341240292
F7TV,33,12.031038480519548
F7TV,41,11.331255269103275
F7TV,29,14.133832506132084
F7TV,34,13.299621214214397
NEA2,14,9.171899543810133
FNN1,33,10.09386713522166
FNN1,30,13.93184697094405
FNN1,25,9.78271099728907
FNN1,37,11.513918218865836
FNN1,41,9.922501623561441
FNN1,46,6.371688655839174
FNN1,36,10.451465272815724
1244,27,9.444382023134631
1244,39,9.276438470210646
1244,66,8.292366025948004
1244,100,10.20521864999937
1244,104,14.323984826519599
1244,145,-1.8196201418421016
1244,208,13.819268964450039
1245,20,9.611992005678548
1245,43,9.558097290164149
1245,100,14.892239250528934
1245,106,10.391683401379419
1245,132,10.663471917144104
1245,165,12.859512087086317
1245,200,15.799051458916535
1246,13,12.10125653981372
1246,67,12.659776783949933
1246,97,16.445413305058448
1246,163,12.568993915957595
1246,180,12.76072247088126
1246,194,14.07605120666692
1246,218,10.809811287855439
1246,225,11.95400621082035
1243,13,9.435366120153963
1243,34,9.832362377302317
1243,67,9.274052072006565
1243,100,16.021323676872175
1243,133,11.174481305867566
1243,201,15.174188717651651
1244,50,10.989290214549232
1244,63,10.660759065834498
1244,99,15.029852258183116
1244,118,11.040036553537185
1244,123,10.980182957995034
1244,179,11.60142483008494
1244,198,12.495367245021729
1245,93,14.60201542058411
1245,131,12.409877848709668
1245,187,15.96063595243498
1246,91,16.82619377283009
1246,154,13.553741533075108
1246,182,16.09023803206462
1246,211,13.807202041268845
1243,13,12.436785221953448
1243,94,16.847733773832193
1243,133,11.840304048283786
1243,170,12.937286442801142
1243,188,15.970839199189172
1244,7,7.293470262192216
1244,19,9.955015817116955
1244,54,10.146590035944032
1244,61,10.655335745486019
1244,86,12.433701219563414
1244,91,15.842555394306956
1244,122,11.981785407579943
1244,182,15.036867834118386
1244,223,12.505881608050636
1245,43,8.015208913703402
1245,86,15.001915281373355
1245,106,8.728521015952591
1245,133,12.850179435890738
1245,173,16.47690378073058
1245,214,11.57722566616328
1245,225,10.983193069400963
1245,233,11.273878464188554
1246,43,9.673649133599433
1246,53,11.75970103674131
1246,85,16.513709992744406
1246,116,11.888125773887007
1246,135,11.781188635203533
1246,140,13.254915502889336
1246,155,13.200841808509843
1246,169,16.205280015948777
1246,191,11.456447093146167
1246,216,12.42176547456452
1243,23,14.681385806702
1243,46,11.783661782569544
1243,87,16.598516146562066
1243,129,11.667048970533395
1243,174,16.205569686008083
1243,227,10.915656789167393
1244,61,10.633077365986663
1244,84,15.608272454639163
1244,116,11.75365896003421
1244,169,15.84588796525924
1244,187,11.989497573450784
1244,203,12.594977956970991
1244,225,12.257452045952373
1245,81,15.85702958999364
1245,162,15.197257449978135
1245,201,12.097871257551859
1239,45,11.511000169619443
1239,55,8.949323618177864
1239,82,12.423543649051128
1239,96,16.96288664534677
1239,161,15.090282911439715
1239,193,16.700240045903676
1239,220,14.824223462427817
1240,27,10.05646592614507
1240,52,11.773052056288037
1240,69,13.645882277427141
1240,109,15.582419149612775
1240,137,14.56968508857209
1240,182,15.677260790379277
1240,218,16.54564022345116
1241,25,7.957370343508005
1241,56,13.2690652589889
1241,93,14.704386644351008
1241,116,16.3863930013127
1241,144,13.78247189802222
1241,162,15.0904250138435
1241,166,14.507164388926041
1241,203,14.62809823248989
1241,233,15.571769129010608
1239,46,12.6612891870381
1239,54,11.669387512245866
1239,81,16.595417862374596
1239,110,13.094653506412024
1239,162,16.41228594371672
1239,195,13.81318421077222
1239,225,14.262033248330706
1240,22,10.898387741694311
1240,29,11.643710255762356
1240,52,13.193185890029433
1240,83,17.599136223113256
