CCB,12,7.231503092089668
CCB,14,5.089116654164184
CCB,18,9.410127752231674
CCB,22,13.970518604176556
CCB,19,14.582718519335787
CCB,12,11.32922692735194
CCB,1,8.840601878854242
CCB,23,6.842906017194348
CCB,20,-10.80501227433044
CCB,23,6.133030663626019
CCB,15,11.067077995519835
CCB,14,12.646632771668887
CCB,14,13.674369369323877
CCB,14,13.355678485552927
CCB,21,15.236516018572967
CCB,13,11.550174037579737
CCB,13,10.398863902146438
CCB,19,7.665146628899585
CCB,14,13.120990121140297
CCB,17,13.675554055435871
CCB,7,12.96603846836874
CCB,10,9.180131552045758
CCB,22,8.781380115511315
CCB,21,10.799186710177809
CCB,9,0.7476039458782958
CCB,15,7.45275936837166
CCB,13,9.491912339097723
CCB,15,6.602394829067231
CCB,18,6.590134665518299
CCB,14,12.696490192848824
CCB,15,13.70006793544369
