1300,36,9.546488703987528
1300,98,12.946042370868337
1300,154,14.76145393351263
1300,183,14.64377798324751
1300,218,14.28042633555541
1301,7,12.64141216110861
1301,94,12.071015855045431
1301,103,13.276251968897451
1301,153,13.671946083021766
1301,204,13.564721730070184
1301,220,14.453390913276687
1301,223,14.484804443890509
1302,13,11.26230951059723
1302,83,13.28479181825459
1302,101,11.49483113784385
1302,122,12.675477357537552
1302,138,14.08997870861336
1302,161,12.22734643485438
1302,201,14.866905619198572
1302,229,14.140422823350994
1303,94,10.932156887078479
1303,138,14.176267551071701
1303,155,14.110692246901648
1303,209,14.881941596511034
1303,222,15.247028613634887
1306,13,10.822551537856153
1306,55,11.222252404631652
1306,110,11.479893122223942
1306,164,10.809134916655022
1306,167,11.63684283050343
1306,190,13.09408363273474
1306,205,11.21457975644864
1306,230,11.510124441561487
1306,46,9.225750994841821
1306,140,13.6359902762562
1306,216,11.82717820498976
NEA2,10,10.7065149957632
F2TN,13,12.752623465897258
1306,4,11.076657337316451
1306,24,7.854554484805942
1306,44,9.193392143362212
1306,104,10.443940033177519
1306,221,11.273336772126662
