MCK,14,9.363663536447088
MCK,20,8.009426633982276
MCK,24,8.893592015242948
CCB,18,7.662578071727446
FNN1,22,11.364143908114613
FPAP,14,10.1149891466773
FPAP,23,10.336716686549687
FPAP,33,11.650227928678941
1001,16,11.566945772066578
1001,38,13.718415148795465
1001,69,11.102614508340059
1001,77,12.459286463462078
1001,110,13.983834362624021
1001,124,12.702331905686059
1001,152,12.451789512841538
1001,220,12.34464811213054
1001,29,15.085940544835042
1001,46,15.190094189829866
1001,59,14.41661917522164
1001,90,16.942286002054786
1001,134,14.411342068598074
1001,173,12.692277428077182
1001,181,13.728855228070131
1001,200,13.756150836290736
1001,232,11.886716395703656
1002,4,7.4718813882864605
1002,36,7.8176839796297735
1002,104,11.590696604473374
1002,161,11.219434414432293
1002,220,12.32100713223659
1002,237,10.418575150610184
1003,9,12.535280841724193
1003,46,9.305253232129134
1003,89,12.170205946417871
1003,106,12.52970931641297
1003,144,13.053363071346084
1003,196,12.987759673143644
1003,216,12.539544412029972
1003,232,9.093411308960508
FNN1,29,12.033393985763748
1190,44,7.704135132312371
1190,51,5.972330653684505
1190,115,9.299596458070926
1190,141,12.912818211588615
1190,199,9.124126333599687
1190,220,10.670854743246277
1190,229,10.367872306690092
