20190214,528518474,1006,1550187776.94465,125.369644779582,122.127844044792,3277.03691899457,[93.14154255],11
20190214,528518474,1007,1550187764.19259,115.608593553693,63.7406699625398,1359.87354971723,[ 57.82792227 115.36215514 134.87473969 173.48958083 230.21044549 213.07868171],21
20190214,528518474,1008,1550187750.98499,116.414419649938,69.03173056735,1838.38681780548,[113.900277   170.58493042 227.87461433],21
20190214,528518474,1009,1550187737.53478,116.714338812567,65.2583542662855,1258.68681806682,[115.21986516 172.92395924 230.38661358],11
20190214,528518474,1010,1550187724.81379,115.441938662546,69.4968072826346,974.203579782512,[115.79772297 175.11097744 233.22328848],11
20190214,528518474,1011,1550187712.6151,117.276915697765,65.5902162292982,526.813668287623,[ 57.7449833   77.78514589  96.18780353 114.5841312  135.78000127 173.05942535 212.41845252 231.87461719],21
20190214,528518474,1012,1550187698.80125,116.840534260467,65.1547346636465,801.347511060065,[115.10172453 172.98500394 192.54184295 210.9960524  231.51886657 249.65335735],31
20190214,528518474,1013,1550187682.36314,117.322196496948,61.6064860374458,983.321525016887,[114.41779968 171.41299549 229.96292963],31
20190214,528518474,1014,1550187666.57716,113.715868666358,66.4795469592931,1478.89486319404,[116.46781621 174.45453033 231.44174916],21
20190214,528518474,1015,1550187649.91555,113.175447744921,67.4122639917598,1734.46814680351,[115.72508049 173.9231183  231.51835118],21
20190214,528518474,1016,1550187631.67129,118.397232791295,52.7443211757159,925.67437324769,[115.64930808 173.67406314 230.62577898],11
20190214,528518474,1017,1550187618.35074,113.083579166003,67.7125579091801,1893.93073764503,[117.09848494 230.47507415],11
20190214,528518474,1019,1550187585.76345,111.868296564323,67.1633223722662,2147.98220284943,[116.8519232  175.75304736 233.41005225],21
20190214,528518474,1020,1550187572.06604,114.409651392348,57.1407048426375,1503.80894319942,[114.56837363 229.67491019],11
20190214,528518474,1023,1550184643.68067,114.022722391942,55.0561065773128,1808.05553865205,[117.73904851 137.0198872  157.27901955 176.21811034 215.54448585 234.35563027],11
20190214,528518474,1024,1550184650.87302,114.620987142589,55.6937373303874,961.816686922544,[117.22679584 156.22733193 176.29775157 197.21384065 235.82354276  59.14631706  79.29280795],21
20190214,528518474,1026,1550184671.68012,115.298433431258,58.6994897207855,892.038974403662,[ 59.38623905 118.84062566 177.0834586  234.81991802 255.29464869],21
20190214,528518474,1027,1550184682.10977,115.140389137575,56.7617353686601,1059.33078362187,[119.03282074 239.29396345  59.8448875  178.74166657],11
20190214,528502194,1023,1550177789.23862,116.832918539629,53.3356324493449,1499.1363755403,[ 39.19276722  58.48820283  78.12639482 116.79555835 137.21826844 156.06001105 175.04404519 195.10118077 214.51100815 234.24271079],31
20190214,528502194,1024,1550177797.19818,117.04695275979,57.6061448047657,1073.77725084023,[ 58.87588782  78.14226944 116.72602943 136.97767698 155.95629127 175.69239098 195.01921052 234.67866314],31
20190214,528502194,1025,1550177805.50847,117.931458199186,56.7865102700074,807.21432905039,[ 58.03177651 117.58302138 136.62700673 154.55203947 175.92857998 197.14401479 235.7160836 ],31
20190214,528502194,1026,1550177820.33126,115.252410285674,58.7583155166613,1140.08422693539,[ 58.51015076 117.39936077 136.60553679 156.29796868  98.02376616 176.23036599 195.80923343 235.21081009],31
20190214,528502194,1027,1550177833.06542,116.81557354938,59.0494814217225,1412.30466935,[ 59.08303048 117.30349059 176.8172311  238.23031834],21
20190214,528502194,1028,1550177847.37784,115.392196920676,62.1862724534069,2017.58917901603,[ 58.85466203 118.07704588 176.3695211  216.29782994 236.28340983],31
20190214,528510459,1007,1550181884.3151,113.465748225532,66.0499374257185,1876.62290644271,[ 58.36108931 116.42943737 174.19107639 231.91284901],21
20190214,528510459,1008,1550181870.00396,112.066024060183,64.7986646379093,1677.23885540304,[116.9221517  175.72522871 233.84757877],21
20190214,528510459,1009,1550181856.34599,115.413720698236,65.5661562373294,1088.99716677485,[ 58.96970323  77.68263993 116.21721061 174.78123396 233.95069113],11
20190214,528510459,1010,1550181842.8944,118.171139615871,66.3858250099404,603.271663689939,[ 58.15181234  77.69227475  97.32925743 116.23624181 174.92689603 233.34120221 251.99607626],21
20190214,528510459,1011,1550181832.49847,117.650169789556,68.6098922302475,390.262880655492,[ 39.14237629  58.44348562  77.67648707  96.85755977 116.8341073 135.96904482 174.10399893 215.20007718 232.78979353],21
20190214,528510459,1012,1550181820,117.058351248005,67.8584647587394,844.879802101112,[115.96431891 174.5356346  213.34466362 231.59237127 250.63477199],21
20190214,528510459,1013,1550181805.20525,118.218602047651,67.4239057967949,1366.01242844058,[115.56771777 173.7649136  230.69821675],21
20190214,528510459,1014,1550181792.9943,117.305148552575,76.018638046664,2569.82980976112,[111.54537659 225.63749463],11
20190215,528711629,1007,1550273562.83163,111.683191739784,66.5816563980693,2041.18793968704,[ 59.0207802  117.98882476 177.33417988 218.3173083  237.40185458],21
20190215,528711629,1008,1550273546.1622,112.901821046638,67.7005730748967,1908.21087337501,[ 58.89403186 118.36455416 157.89086717 177.29442895 216.8024487 237.17557886 256.67850607],21
20190215,528711629,1010,1550273523.46526,115.439541843879,65.6818006539684,624.920577299356,[ 39.5354543   59.12241962  78.9981984   98.24728128 117.71392843 138.53102622 158.41740946 176.70145177 195.64632239 235.83877994 255.40936464],21
20190215,528711629,1011,1550273509.27279,117.22594824912,65.1336026364853,564.97917846337,[ 39.82712462  59.60791372  78.65860686  98.98583025 118.19612189 138.27094771 157.46392737 178.46841191 216.27127703 236.54353137 257.13682533],31
