20190214,528518474,1024,1550184650.8730202,114.62098714258897,55.693737330387414,961.8166869225435,[120.18726711 159.40903204 180.44988779 198.1567437  236.47408098  58.52898789  79.60029325],[ 0.51251433 30.18722958  0.16472825  0.14287474  0.30360596  0.22834963  0.31750272  0.35174493  0.27254276  0.34919689],21,
20190214,528518474,1026,1550184671.6801171,115.29843343125842,58.699489720785465,892.0389744036621,[ 57.48213338 115.03928076 176.62995652 237.75489358 254.64123037],[ 0.33808767 19.00050875  0.12335555  0.14573287  0.10863999  0.15607464  0.24195619  0.30426931],21,
20190214,528518474,1027,1550184682.1097648,115.1403891375749,56.76173536866009,1059.3307836218742,[119.29105017 236.25420266  57.50560777 177.35192149],[ 0.90458453 51.25610005  0.26692689  0.1855121   0.40995886  0.24026767  0.26814499],11,
20190214,528502194,1023,1550177789.2386246,116.83291853962932,53.335632449344935,1499.1363755403017,[ 38.8473437   58.49790671  75.4298608  116.14931353 134.8904416 155.82710687 176.14447483 194.81317008 213.66052073 233.89751138],[ 0.34171918 29.49057566  0.17038325  0.22332919  0.12097728  0.26429688  0.10520057  0.22978562  0.19568364  0.16249129  0.21570442  0.25592551  0.26888734],31,
20190214,528502194,1024,1550177797.1981785,117.04695275978968,57.606144804765655,1073.777250840233,[ 57.19049156  76.41057924 117.49536639 135.10392976 155.99519279 175.69413716 196.68078417 232.77454021],[ 0.32316586 20.72147088  0.12272129  0.18506529  0.30783481  0.10047848  0.24068686  0.20267228  0.15238053  0.23477629  0.21596481],31,
20190214,528502194,1025,1550177805.5084739,117.93145819918641,56.786510270007355,807.21432905039,[ 59.22705622 116.980241   136.90706137 155.95495996 176.78328556 197.19980819 233.71463015],[ 0.44432127 20.54011344  0.11935487  0.22901071  0.15647354  0.2618794  0.36843208  0.21498293  0.28666443  0.31044636],31,
20190214,528502194,1026,1550177820.3312578,115.2524102856735,58.75831551666131,1140.0842269353918,[ 59.28965316 118.11962818 138.08136796 157.30380937  97.34371612 176.74000977 194.49868686 235.4260658 ],[ 0.39232401 25.34391025  0.14321641  0.1687079   0.10851278  0.29441094  0.24257701  0.25763847  0.18726941  0.290061    0.2351812 ],31,
20190214,528502194,1027,1550177833.0654209,116.81557354938029,59.04948142172251,1412.3046693499982,[ 58.49493126 120.16426838 176.88921528 232.48294251],[ 0.58787909 47.30184793  0.25544135  0.17248127  0.13218374  0.21096642  0.31318866],21,
20190214,528502194,1028,1550177847.3778443,115.39219692067557,62.186272453406936,2017.589179016035,[ 59.32038094 118.36475281 178.87283022 217.47972086 236.04875072],[ 0.78251877 68.23525205  0.32929507  0.22637552  0.1468374   0.20153361  0.37578557  0.2890097 ],31,
20190214,528510459,1007,1550181884.3150985,113.46574822553194,66.04993742571848,1876.622906442711,[ 57.92722673 117.59341152 177.6783915  234.88813363],[ 0.49276987 50.45469863  0.22993756  0.1674192   0.1408933   0.20069185  0.29091561],21,
20190214,528510459,1008,1550181870.0039585,112.06602406018327,64.79866463790928,1677.2388554030385,[116.81525381 174.79381063 232.53502002],[ 0.6878262  58.59812035  0.24534954  0.1775014   0.26195673  0.33009113],21,
20190214,528510459,1009,1550181856.345989,115.41372069823593,65.56615623732944,1088.9971667748523,[ 57.17406459  77.55922692 118.83881487 177.68430894 233.50776256],[ 0.9832145  48.07762297  0.17887178  0.26674123  0.35840876  0.23323795  0.38406617  0.52209076],11,
20190214,528510459,1010,1550181842.8943968,118.17113961587093,66.38582500994042,603.2716636899388,[ 58.33945485  74.69189154  95.47115253 117.44077651 174.24829095 230.99046965 251.74097809],[ 0.51261209 16.7546872   0.09116778  0.19175056  0.34474125  0.29134528  0.16036641  0.22668054  0.30041837  0.40402563],21,
20190214,528510459,1011,1550181832.4984717,117.6501697895555,68.60989223024754,390.26288065549244,[ 39.13181914  58.58116997  79.23041912  98.61445225 117.45302187 137.33080359 179.11732677 214.18863773 235.53349407],[0.3496525  8.82315672 0.058429   0.3592624  0.1717621  0.38415293 0.21914023 0.14442456 0.26144738 0.18410654 0.45797094 0.25503713],21,
20190214,528510459,1012,1550181820.0,117.05835124800532,67.8584647587394,844.8798021011121,[116.26069335 173.23242123 211.2526141  233.56315824 252.43887983],[ 0.60318782 24.21590931  0.10685878  0.15800315  0.21694679  0.40032948  0.3107394   0.49864177],21,
20190214,528510459,1013,1550181805.205245,118.21860204765053,67.42390579679493,1366.0124284405797,[115.38887251 173.55852048 232.11628763],[ 1.41686748 79.79034284  0.27943914  0.2174396   0.3638272   0.47174183],21,
20190214,528510459,1014,1550181792.9943023,117.3051485525751,76.01863804666404,2569.829809761116,[112.35348259 221.7598518 ],[  3.81888484 311.05503833   0.89440236   0.44635218   0.84397755],11,
20190215,528711629,1007,1550273562.8316312,111.68319173978398,66.58165639806927,2041.1879396870422,[ 59.17658765 118.57345745 176.48092808 218.51130086 234.85523518],[ 0.38410437 38.24755932  0.20849837  0.12684603  0.10066831  0.1231545  0.34117204  0.18799685],21,
20190215,528711629,1008,1550273546.1621952,112.90182104663761,67.7005730748967,1908.21087337501,[ 60.01440347 118.17690921 156.33225183 178.01983623 218.16070453 234.87028303 255.95725849],[ 0.36944479 32.08190863  0.17211817  0.13837091  0.10609275  0.22181179  0.14285991  0.26905325  0.17711262  0.32463925],21,
20190215,528711629,1010,1550273523.4652627,115.43954184387876,65.68180065396835,624.9205772993555,[ 37.9382345   58.86190378  78.13960872  99.39674586 118.92384635 138.09533881 154.78904542 178.55161681 200.14606345 235.93436866 256.95572887],[ 0.31496606 11.68110567  0.07230968  0.33269686  0.15443163  0.2807819  0.24019235  0.12637251  0.29862092  0.26590361  0.15456473  0.34340726  0.21705223  0.38655803],21,
20190215,528711629,1011,1550273509.2727926,117.22594824912028,65.13360263648532,564.9791784633699,[ 38.12475061  58.12918762  78.32162522  98.24044616 118.60676192 139.06951814 156.2258028  174.73399754 219.09393202 236.35826426 254.74244307],[0.1790739  7.33576095 0.05296942 0.20146355 0.13215545 0.21933593 0.1496448  0.08986988 0.16621853 0.19427864 0.1118123  0.35048803 0.17312145 0.35964203],31,
20190215,528711629,1012,1550273496.0302122,116.44458133879704,63.68542522595059,874.6333353386519,[ 38.15633445  57.76890598  77.95885081  97.84281998 119.45254206 140.4162104  155.98555497 174.07482945 199.67029169 216.51602803 239.75134718 258.23354408],[ 0.2439249  12.84546018  0.07805494  0.19197183  0.12737143  0.21237808  0.16885715  0.10076045  0.25730262  0.19450394  0.12346521  0.25526549  0.26657572  0.18987586  0.27016547],31,
20190215,528711629,1013,1550273480.420813,116.74289117055291,63.92416501128464,1183.811541571111,[ 97.00949297 119.57772939 137.99224675 157.58456439 178.17725426 196.40345634 215.57100137 238.33914266 254.17507564],[ 0.29180008 19.53357637  0.11207514  0.21715385  0.09605808  0.24158666  0.22216586  0.14277978  0.27063825  0.296477    0.25304295  0.33377988],31,
20190215,528711629,1014,1550273467.4769297,115.16922012288,63.74116398777001,1644.6359444507161,[ 61.56268804 118.92273962 156.09063801 177.95859658 215.8343673 234.6529771  253.18772441],[ 0.52801829 41.02524298  0.17084114  0.25640207  0.12077791  0.28566596  0.17103441  0.285822    0.2518478   0.42580562],21,
20190215,528711629,1023,1550270437.062451,114.56639696707327,58.08960606283855,1349.1603841831957,[ 39.63794237  58.28317911  79.35052426  98.28918739 118.3269994 136.48891268 157.58326963 177.41879672 195.95730473 216.3900971 236.25174663],[ 0.25676081 20.16323085  0.11500746  0.14186342  0.09644312  0.16633113  0.12755347  0.09094353  0.19944894  0.15547818  0.13278024  0.19778956  0.25411695  0.23118543],31,
20190215,528711629,1024,1550270443.6911802,115.47307010343366,58.92462567538543,791.7098554474755,[ 38.08014796  59.97553076  79.20116891  96.68187153 116.90931141 138.04903947 156.5951592  175.33951037 216.15902315 238.85466912 254.69867639],[0.15935354 9.42942979 0.0751815  0.21636271 0.11536674 0.17276545 0.14393954 0.07957861 0.14542612 0.1357758  0.09581695 0.21868123 0.157091   0.26130366],31,
