20190211,527958214,1012,1549922414.9305444,120.45767120476532,46.1587685679706,283.12099068531137,[105.70365732],[0.84737803 2.40042098 53.40815071 0.54993731],__,-2,330.1,0.05141801178512254,
20190214,528502194,1023,1550177789.2386246,122.97259064951565,50.776198956452276,1364.655600642778,[37.89453395 56.55274656 75.53601791 116.44978889 134.20067273 150.92977164 169.24024413 188.571922 207.33636535 229.24586379],[0.24304685 0.82902577 84.70987677 0.59517058],__,-2,330.1,0.01361933230599347,
20190214,528502194,1024,1550177797.1981785,120.59404244778555,55.12525214496339,1013.4010750788403,[57.06523135 75.73439843 116.70448242 133.55776914 151.56785994 170.27861663 189.01597671 231.22091416],[0.19148224 0.69422525 57.65998485 0.40188058],__,-2,330.1,0.009074969776189233,
20190214,528502194,1025,1550177805.5084739,120.61590013322277,53.46571579865405,735.2613555333929,[56.67733713 117.75023582 132.54808107 149.98945843 170.67632704 196.48639318 232.16423791],[0.44204874 1.31594954 62.7033382 0.43876955],__,-2,330.1,0.011827688688743268,
20190214,528502194,1026,1550177820.3312578,119.43428826690743,56.37590875548382,1104.1220564346825,[56.45913304 117.43803751 133.63301048 153.14337788 96.07278653 172.47239134 190.60893161 229.47164204],[0.22543812 0.98648653 75.7875348 0.46376105],__,-2,330.1,0.007485797000222414,
20190214,528502194,1027,1550177833.0654209,120.66410647686527,57.00310471947573,1406.0151593771268,[57.4947441 118.04747502 172.36725746 235.39830471],[0.25890078 1.37656959 115.46367294 0.63957533],__,-2,330.1,0.004861470572323775,
20190214,528502194,1028,1550177847.3778443,121.24979023064778,60.51228470457892,1992.9678854021251,[56.99211412 118.11198991 170.79670635 209.11613851 232.4145812],[0.2784538 1.51116998 158.00589959 0.79441171],__,-2,330.1,0.01562343590614615,
20190214,528502194,1029,1550177867.311236,118.75510723524391,58.051020627424634,1933.3989769050559,[117.74601181 170.34698011 228.45120978],[0.74262278 3.64474386 330.80884386 1.12668051],__,-2,330.1,0.013273801239159666,
20190214,528518474,1006,1550187776.9446495,119.59192262901804,91.45849937651252,2350.780166128032,[104.26672212],[13.55340622 32.40668145 1195.92249326 6.30671523],__,-2,330.1,0.034448664232159365,
20190214,528518474,1007,1550187764.1925879,120.58943486352202,61.788383038455514,1339.6241705310345,[55.45726601 110.63288242 129.2776671 165.97089882 226.02981006 205.79959081],[0.2778417 1.05434793 85.39897342 0.45164748],__,-2,330.1,0.010810200261078597,
20190214,528518474,1008,1550187750.9849875,122.60051035342795,68.57341946452982,1920.2043156975562,[113.26942438 162.74395399 223.41495778],[0.73403579 2.90785125 226.55612409 0.75610114],__,-2,330.1,0.018495236655227024,
20190214,528518474,1009,1550187737.5347757,121.38694558837518,60.60348714916405,1134.0317706866858,[114.721257 165.84077011 220.94967978],[0.59626711 4.18522673 214.97097865 0.8979525],__,-2,330.1,0.006574002291658365,
20190214,528518474,1010,1550187724.813791,118.62724569611697,67.57523742274147,968.9039906859679,[110.66468356 167.34872163 223.65652013],[0.50863734 2.51315526 113.15174736 0.45156819],__,-2,330.1,0.013050955531620728,
20190214,528518474,1011,1550187712.615097,119.4916197265553,62.025382830269855,470.74297284811286,[54.93052716 73.94741843 91.47014708 109.03084837 133.03203584 164.61665192 208.40087746 229.47904377],[0.28364811 0.82135532 31.13310811 0.21542645],__,-2,330.1,0.015196449114193643,
20190214,528518474,1012,1550187698.8012464,119.88672605382901,63.152884807558905,809.0069589684653,[114.97227743 165.46640503 184.85170169 206.00441038 229.84089184 243.7471796],[0.3289771 1.01272253 52.24430711 0.31064506],__,-2,330.1,0.010063944748086077,
20190214,528518474,1013,1550187682.3631432,120.53268053273436,58.169272479868994,882.09580237094,[115.15105404 165.49630625 225.92230609],[0.37764829 1.60185158 84.49594208 0.43967144],__,-2,330.1,0.013671861497868603,
20190214,528518474,1014,1550187666.5771613,117.70332021738413,63.91823946636867,1406.413384543496,[116.20574733 168.62417133 226.65479354],[0.56182786 2.30823154 152.37357761 0.59546162],__,-2,330.1,0.00772022567207992,
20190214,528518474,1015,1550187649.9155543,118.22806853154287,65.88576664138924,1700.3391633421336,[116.2395505 167.22562842 226.72470973],[0.80343993 3.5972427 253.14073237 0.79542363],__,-2,330.1,0.008146336987848158,
20190214,528518474,1016,1550187631.6712945,119.05352116345091,61.396843172161226,1271.1956971825305,[117.78942187 170.6358681 229.40775778],[2.07539674 12.43674798 531.77400133 3.7229387],__,-2,330.1,0.006945744593346895,
20190214,528518474,1017,1550187618.350744,118.1906270742734,64.70803857341392,1745.166405135915,[115.73004089 227.7971286],[0.42615638 1.89592833 159.1663795 0.64327559],__,-2,330.1,0.02076871460931121,
20190214,528518474,1019,1550187585.7634544,117.63735507455272,65.55997662049388,2188.0636808683275,[117.00094025 169.76094526 227.15662677],[0.19905747 0.867583 108.04701073 0.55639222],__,-2,330.1,0.016377450833897404,
20190214,528518474,1020,1550187572.0660422,118.1192041362963,63.115066723908846,1900.6297367758552,[115.84091143 222.45219282],[0.66529321 6.15879851 466.64779388 1.97320148],__,-2,330.1,0.010327236489974976,
20190214,528518474,1023,1550184643.6806734,119.85848818327328,55.38049041888326,2005.2206142807086,[117.19851002 132.84003126 152.86599832 170.96918659 208.94140957 228.5742727],[0.47483799 1.60922165 169.97132194 0.92255858],__,-2,330.1,0.01581762801939048,
20190214,528518474,1024,1550184650.8730202,119.31421479165857,53.76899802315777,934.47218278068,[112.47736799 150.10030407 169.15507191 193.44617428 232.78623924 57.74641248 75.83148319],[0.37179745 1.22651142 75.34067768 0.48064495],__,-2,330.1,0.012655347746582507,
20190214,528518474,1026,1550184671.6801171,118.44107898382137,56.49346231831707,865.6012555803802,[57.40028219 117.83489831 171.16154613 232.00358654 252.23275189],[0.19422806 0.65431937 47.91357941 0.34209172],__,-2,330.1,0.011335933830365245,
20190214,528518474,1027,1550184682.1097648,119.68623582070003,55.22724131461761,1062.7275001867788,[118.5921386 233.42243603 57.45433204 173.49309623],[0.33502667 1.57690104 102.53027081 0.54071317],__,-2,330.1,0.013596568806231227,
20190214,528518474,1028,1550184693.9626846,127.91890227490053,81.58783149529523,2701.9315193357534,[104.95769289 158.73918123 218.35055323],[0.62509851 4.36455174 422.58030016 1.1625584],__,-2,330.1,0.05328402143409646,
20190214,528510459,1007,1550181884.3150985,118.67083344561227,65.15235313533225,1925.0330430811584,[56.30303087 116.40708735 168.64213495 229.17393257],[0.24962741 0.98836268 107.65172707 0.51962665],__,-2,330.1,0.016974553642060842,
20190214,528510459,1008,1550181870.0039585,118.54044694984448,63.62774309982864,1682.0822435364241,[116.4968391 167.68505415 230.16825444],[0.3168271 1.18868728 111.73409092 0.54406673],__,-2,330.1,0.023164741672365118,
20190214,528510459,1009,1550181856.345989,119.03609705633023,65.23314821803312,1134.1823809018138,[56.56709026 74.28966401 116.40353884 167.61337045 226.53368139],[0.79599745 2.58509628 129.05247673 0.56248324],__,-2,330.1,0.014737888982763582,
20190214,528510459,1010,1550181842.8943968,120.13531763119097,63.73512797500802,572.3680702242282,[55.86045428 76.11565103 95.40939206 116.59343842 167.99645159 231.75725143 250.14592166],[0.32295048 1.31826258 48.19574341 0.26728668],__,-2,330.1,0.006313055013544652,
20190214,528510459,1011,1550181832.4984717,119.54153741328821,66.52268368740029,394.56756177558117,[36.61635713 54.96911069 73.00915653 92.35629196 109.88850012 130.49322378 163.99105905 210.30086822 230.47233194],[0.27029408 0.99074982 29.27943909 0.18523496],__,-2,330.1,0.024245111627603132,
20190214,528510459,1012,1550181820.0,119.23325536189404,64.68277501807432,790.1897432697434,[116.04096709 168.71776241 207.60042675 229.25039406 247.86570764],[0.42366018 1.56737835 68.7451118 0.3309891],__,-2,330.1,0.0064952881895137295,
20190214,528510459,1013,1550181805.205245,121.60768090630488,63.276262849498735,1210.7788715913846,[115.51557182 169.06130165 225.45915668],[0.61008893 2.78479018 157.65390763 0.58073432],__,-2,330.1,0.009100225338921884,
20190214,528510459,1014,1550181792.9943023,122.37402349872359,70.1212496201207,2338.7543917060293,[112.9989433 218.90548593],[2.23085091 10.34578138 819.5639486 1.71886693],__,-2,330.1,0.026304929520203635,
20190215,528711629,1007,1550273562.8316312,117.76425960037501,64.20502468446517,1985.7809268973945,[56.86339866 118.07862863 170.86286949 210.13232266 228.22550522],[0.22021978 1.06983282 117.6723766 0.58318279],__,-2,330.1,0.008107509682840368,
20190215,528711629,1008,1550273546.1621952,118.22636962935307,64.67961837634886,1787.7468572663367,[56.8081361 118.23552628 153.5867069 171.01505418 208.8355155 234.51883147 253.60101096],[0.21477925 0.86369857 92.91527785 0.4732334],__,-2,330.1,0.012237990513239146,
20190215,528711629,1009,1550273534.900063,119.07090036535237,62.86105058622106,1012.0834984944642,[56.74369958 75.87690281 94.90223938 117.95307032 134.2619538 154.17106222 170.29355137 229.90398123 251.1836521],[0.21313842 0.80078568 56.44225502 0.33556837],__,-2,330.1,0.008018688656839362,
20190215,528711629,1010,1550273523.4652627,118.85280689147204,63.61269111141173,636.7743481173883,[36.99040439 55.68489703 74.50591658 93.15583915 110.86975171 133.99489094 156.51437485 166.50880476 182.79517214 232.51448493 251.72256674],[0.22322038 0.86263845 40.94043525 0.27327469],__,-2,330.1,0.010963509945155131,
20190215,528711629,1011,1550273509.2727926,119.37292142154848,62.97764519149822,559.3052945840842,[38.02044363 57.05723007 75.26871301 94.6906597 113.06738275 132.62998301 152.91177069 170.72435132 207.16640896 234.03037768 255.90930287],[0.17034322 0.49227061 27.95855281 0.20639674],__,-2,330.1,0.006356022735525087,
20190215,528711629,1012,1550273496.0302122,118.69526029173811,62.03371119786509,884.1777422136871,[38.61177705 57.88033841 76.91649931 95.69433134 118.24919221 134.14829169 153.69325469 173.4970269 192.05875799 212.83886603 234.20725441 254.17542941],[0.22752643 0.83743326 52.6652951 0.31716433],__,-2,330.1,0.005183520293831441,
20190215,528711629,1013,1550273480.420813,120.7072980248176,61.273266581514434,1132.4541845254498,[96.46605782 112.76140372 133.17392736 152.10270819 169.50671616 190.54017699 211.56282898 231.77605068 252.61839686],[0.22706663 0.76990077 60.80979715 0.36532954],__,-2,330.1,0.00515380075905706,
20190215,528711629,1014,1550273467.4769297,120.12149107408688,61.04315464351989,1545.7529450115346,[56.05091596 117.3777471 150.30325651 169.37521835 206.92947436 226.94113413 249.98198164],[0.39890752 1.50876045 123.63700158 0.57203446],__,-2,330.1,0.005090009825343471,
20190215,528711629,1023,1550270437.062451,118.52814367279335,55.18867867520946,1250.459701146262,[38.17312996 57.66923969 76.5625639 95.78310428 118.16580989 134.41779865 153.10152584 172.06852479 191.8475724 210.56366773 233.24343214],[0.21515456 0.71165876 67.32258497 0.45579722],__,-2,330.1,0.007197563666984723,
20190215,528711629,1024,1550270443.6911802,118.60517750847868,56.55503047277947,751.9932478327763,[38.68440246 56.64339795 76.05116983 95.92145454 118.43916072 134.24952198 154.97094593 171.81095029 216.08894308 235.20690603 256.93289433],[0.14469942 0.45623247 36.3086258 0.29037109],__,-2,330.1,0.005712324427276046,
20190215,528711629,1025,1550270451.6918297,118.14844740844295,56.886848571641195,913.9504568023324,[37.95368164 57.04849528 76.64036365 96.96770005 118.7679931 134.53273821 152.64727948 171.8985816 191.74715717 210.49155555 235.57325748 256.38501194],[0.16889605 0.61191307 48.45012287 0.34660493],__,-2,330.1,0.004302332489970033,
20190215,528711629,1026,1550270464.242879,117.39961599368029,57.17421754721084,1413.59502403238,[21.78555353 38.46398225 57.65558955 77.65118734 97.55054094 118.86025763 134.61098364 154.10432205 172.26698487 195.08594986 211.35559808 235.30763767 255.3360612],[0.18081549 0.67978141 71.53291151 0.46214925],__,-2,330.1,0.006742235372353339,
20190215,528711629,1027,1550270478.3929179,116.64818030635523,57.336763113898556,1898.1019426805215,[38.82036402 57.94317912 78.06552297 96.58103165 119.31102128 136.50656006 156.12431987 172.60768307 215.51748501 235.17961533 256.71395691],[0.30307097 1.20369475 133.03531093 0.66388763],__,-2,330.1,0.006182646497376161,
20190215,528698927,1007,1550267767.279297,116.91566664733577,64.02635520740475,2165.4881592366733,[57.48779217 119.17004842 171.93013262 234.09907598],[0.40274109 2.1865073 216.99290949 0.82334615],__,-2,330.1,0.00741058706787871,
20190215,528698927,1008,1550267751.7461042,118.19171534983167,65.10874156589814,2019.125196836357,[57.32433062 118.66990672 171.44503133 235.13689865 153.83165918 133.48335739 76.81825814 95.53223745 212.48358223 189.91144535],[0.36507199 1.17108057 119.2717887 0.56840224],__,-2,330.1,0.02083499042954367,
20190215,528698927,1009,1550267741.7506626,118.87001328032831,62.229026731810876,1103.9509278306996,[56.0948242 74.90510073 111.91760235 168.65095461 226.6179832],[0.21666124 0.87123737 64.56210772 0.37276957],__,-2,330.1,0.006405094382005459,
