20190214,528502194,1023,1550177789.2386246,117.32633823439912,49.948200322794676,1287.18995052008,[ 39.21836928  59.72624717  77.2104974  116.73516812 135.96043111
 156.17045061 175.50279721 194.0787571  213.12616965 233.47938962],[ 0.32288971 28.26442836  0.18490331  0.1860539   0.10773576  0.23640067
  0.10842372  0.20782667  0.19044171  0.16459626  0.21590842  0.26829012
  0.27671409],__,-2,330.1,
20190214,528502194,1024,1550177797.1981785,117.1536547361013,54.755684494246225,985.557188271686,[ 58.34803452  77.20500198 116.92439988 135.89349338 155.79948047
 175.72216668 195.25534082 234.05623975],[ 0.29732485 19.35164996  0.12957157  0.17505685  0.26617358  0.10256555
  0.21504443  0.19605236  0.15393423  0.22584423  0.2141066 ],__,-2,330.1,
20190214,528502194,1025,1550177805.5084739,118.65935899849298,52.45057438198676,691.7840712955037,[ 58.60331765 117.84119584 136.61402882 156.02756585 176.79026983
 196.96116987 236.49364209],[ 0.43933187 19.05593245  0.1381289   0.20841549  0.17051133  0.25965876
  0.25770154  0.2310876   0.29143745  0.30806707],__,-2,330.1,
20190214,528502194,1026,1550177820.3312578,115.71487912451482,54.25238131929243,920.615631324659,[ 59.51994571 118.18366583 136.084664   155.88968198  97.59922707
 177.1855435  194.13846106 236.21067091],[ 0.35700156 21.72040279  0.14188041  0.15728918  0.11110258  0.27119223
  0.23845843  0.24257589  0.18958773  0.26598888  0.23423586],__,-2,330.1,
20190214,528502194,1027,1550177833.0654209,117.4784236358298,54.591691537187785,1207.2824210730844,[ 58.95308334 118.15873878 176.71830249 236.62507301],[ 0.52111573 41.79700448  0.24476879  0.16685028  0.12842915  0.19212236
  0.2672    ],__,-2,330.1,
20190214,528502194,1028,1550177847.3778443,113.96265340575444,59.80848509763062,1898.6274301120352,[ 58.96261355 118.64415933 177.97367714 214.22768595 235.6715828 ],[ 0.73579961 66.91891725  0.34692113  0.20637947  0.15191427  0.21397516
  0.37231261  0.2903048 ],__,-2,330.1,
20190214,528502194,1029,1550177867.311236,112.4786618232747,59.627004781873566,2110.951447501016,[118.88497815 177.62668012 233.90524464],[  2.12369085 218.95144084   0.75212318   0.27984783   0.39278448
   0.55656521],__,-2,330.1,
20190214,528518474,1006,1550187776.9446495,126.48561910950767,123.48813068641786,4270.982286071524,[91.92990128],[  2.36990105 276.13706237   0.90343583   0.98627108],__,-2,330.1,
20190214,528518474,1007,1550187764.1925879,115.21957276366926,61.098700679166704,1275.6768875167734,[ 58.38490196 116.73195463 134.46738417 174.94950061 229.48064595
 210.9507452 ],[ 0.4519435  31.24412357  0.17994655  0.16690459  0.13704977  0.25621283
  0.1787959   0.25241205  0.35640814],__,-2,330.1,
20190214,528518474,1008,1550187750.9849875,116.04643983315471,66.71849625228396,1829.7836918779462,[116.03483667 172.78959283 226.63684577],[ 1.32541624 95.57341464  0.35859609  0.28971715  0.38657344  0.44555812],__,-2,330.1,
20190214,528518474,1009,1550187737.5347757,116.76868451735452,63.33387284203397,1262.8432488700585,[115.3324786  173.03296579 226.42312026],[  2.47520012 114.64608148   0.47576245   0.3133335    0.47582025
   0.5885045 ],__,-2,330.1,
20190214,528518474,1010,1550187724.813791,115.50189315003128,66.5754367905655,923.6428441463721,[117.57124573 173.25254532 230.65015723],[ 1.61779917 68.45679527  0.28057024  0.28884078  0.43725746  0.56618995],__,-2,330.1,
