20190214,528502194,1023,1550177789.2386246,117.32633822618287,48.90142163934606,1260.2139455307965,[39.44935618 59.2853733 77.53939125 116.95765756 136.14914019 156.65998428 175.69619445 194.39423625 212.98573636 233.33217708],[0.16396645 16.18889243 0.11637225 0.09940941 0.07916526 0.10263258 0.08048483 0.10593621 0.09885902 0.09767344 0.11348321 0.12727231 0.17150101],__,-13.529999999999973,323.182,
20190214,528502194,1024,1550177797.1981785,117.15365473596358,53.782323826228925,968.0374985707163,[58.46706469 76.7750746 116.82170525 136.41050647 155.21716555 175.67078565 194.24804021 233.80018324],[0.15397077 11.65544911 0.08473804 0.10123286 0.10472216 0.08279626 0.11401481 0.10456547 0.1003946 0.11119414 0.14647709],__,-11.779999999999973,324.232,
20190214,528502194,1025,1550177805.5084739,118.65935899859065,51.578251895001884,680.2787864743556,[57.60862161 117.76584679 135.80841696 154.70969353 176.38876758 196.80283412 235.8661224],[0.28011062 12.7330348 0.09263525 0.12882168 0.12537556 0.15025953 0.18645673 0.16507421 0.18480133 0.25752155],__,-11.149999999999977,324.61,
20190214,528502194,1026,1550177820.3312578,115.71487912276439,53.221898345979575,903.129233700434,[58.81018518 118.11711953 136.38466563 155.33575715 97.44578873 177.11200291 194.76370485 236.0379383],[0.19214901 13.50566322 0.09367875 0.10412938 0.09525909 0.1199849 0.12598691 0.11360068 0.10993291 0.1303755 0.16399753],__,-12.449999999999989,323.83000000000004,
20190214,528502194,1027,1550177833.0654209,117.47842362987812,53.4932425382691,1182.9904798720543,[58.62506254 118.3381161 176.91988946 236.37352404],[0.3826747 31.39105004 0.18284424 0.1088106 0.10695756 0.12925317 0.19767837],__,-13.069999999999993,323.458,
20190214,528502194,1028,1550177847.3778443,113.96265340683642,58.546364805277676,1858.5612719883081,[58.95433073 118.76439263 178.00672157 215.44408037 235.36427334],[0.43899538 41.76694133 0.24425302 0.11030674 0.1135067 0.13714954 0.18446532 0.19887923],__,-13.609999999999957,323.134,
20190214,528502194,1029,1550177867.311236,112.47866182327823,58.31994326534702,2064.678061634423,[118.60264452 176.38547968 232.3465421],[1.56807512 166.72152059 0.5207225 0.23680918 0.35398106 0.43510946],__,-14.060000000000002,322.86400000000003,
20190214,528518474,1006,1550187776.9446495,126.4856206707047,121.20542422816996,4192.032313363938,[91.07636528],[2.29599839 240.73642029 1.48310684 0.99022787],__,-12.169999999999959,323.99800000000005,
20190214,528518474,1007,1550187764.1925879,115.21957276367056,60.01147326992516,1252.9767177579809,[58.73346974 116.76900782 134.92912372 175.11079564 230.14260023 211.39035932],[0.26803709 20.78434013 0.11749284 0.10790131 0.10131278 0.1370168 0.11811249 0.18252539 0.18111879],__,-11.789999999999964,324.22600000000006,
20190214,528518474,1008,1550187750.9849875,116.04643983173762,65.5288413996636,1797.1568920525708,[115.08603099 172.38799974 225.07996677],[0.76549281 57.68211774 0.20933685 0.18839394 0.25854932 0.32003745],__,-11.810000000000002,324.214,
20190214,528518474,1009,1550187737.5347757,116.76868451743978,62.25406964534516,1241.3125559381708,[115.740628 172.5431879 226.67545934],[1.29861118 65.06625048 0.31247482 0.21150286 0.27770285 0.38469572],__,-11.379999999999995,324.47200000000004,
20190214,528518474,1010,1550187724.813791,115.50189315003038,65.5855784331992,909.9099175210658,[117.78642765 175.41686544 231.52455137],[0.8621568 34.1988954 0.1648922 0.19005649 0.26028962 0.34225803],__,-10.17999999999995,325.19200000000006,
20190214,528518474,1011,1550187712.615097,117.01763624004047,62.04229983968297,474.72796626592697,[57.45806189 77.23310736 96.99905058 116.45957887 135.7430476 174.69892368 211.38875856 230.65107052],[0.20433397 7.40891403 0.05159378 0.12783348 0.14613187 0.13641886 0.1095524 0.13779234 0.12567809 0.22233025 0.21492715],__,-8.839999999999975,325.99600000000004,
20190214,528518474,1012,1550187698.8012464,116.83735405178992,61.14573606297832,718.7321616178326,[115.95772187 173.97591962 193.93146075 210.86871651 230.51591554 249.77730273],[0.21176131 10.9286703 0.07042065 0.10499762 0.12279085 0.14607931 0.19851147 0.20875094 0.24365928],__,-10.20999999999998,325.17400000000004,
20190214,528518474,1013,1550187682.3631432,117.3469286408769,56.91917346769256,841.9352434531622,[115.09215119 171.7224175 228.06934733],[0.59919264 31.79497001 0.15628533 0.15565952 0.21900477 0.27836148],__,-10.239999999999952,325.15600000000006,
20190214,528518474,1014,1550187666.5771613,112.87878909533684,62.32653563680774,1353.4616694080526,[118.0719975 176.76006616 231.31810323],[0.65016529 41.33457909 0.16759933 0.1547836 0.21162705 0.2913697],__,-10.919999999999959,324.74800000000005,
20190214,528518474,1015,1550187649.9155543,112.35202398784425,64.42083032734944,1629.163519230511,[118.23937515 176.40565432 230.72554131],[1.05250076 72.29627546 0.25093322 0.19744716 0.28760938 0.35679774],__,-11.5,324.40000000000003,
20190214,528518474,1016,1550187631.6712945,117.06984958576476,53.76148575925742,939.1245766763576,[115.3073993 171.62848083 228.29035688],[1.57682851 62.88237544 0.48195162 0.28523589 0.41318799 0.4674402],__,-11.529999999999973,324.382,
