8.511252813203303,135.87837432213394,1549922342.904435,
23.719054763690924,133.12688851980067,1549922342.904435,
35.12490622655665,132.8767534468613,1549922342.904435,
44.49399849962491,130.3754027174674,1549922342.904435,
53.52363090772694,124.8724311128009,1549922342.904435,
60.312828207051766,120.36999979989194,1549922342.904435,
67.64516129032259,115.11716326816482,1549922342.904435,
73.82333083270818,110.8648670281952,1549922342.904435,
80.00150037509378,107.86324615292257,1549922342.904435,
87.53750937734434,104.11122005883176,1549922342.904435,
103.56001500375095,101.3597342564985,1549922342.904435,
107.0225056264066,100.10905889180158,1549922342.904435,
115.1695423855964,99.35865367298341,1549922342.904435,
122.77344336084022,98.85838352710464,1549922342.904435,
130.0378844711178,97.60770816240769,1549922342.904435,
135.60502625656414,97.85784323534709,1549922342.904435,
