20190214,528502194,1024,1550177797.1981785,120.59404244778554,54.145321882659104,995.386420402795,[57.06523135 75.73439843 116.70448242 133.55776914 151.56785994 170.27861663 189.01597671 231.22091416],[0.19148224 0.6818844 56.63499609 0.40188058],__,-11.779999999999973,324.232,
20190214,528502194,1025,1550177805.5084739,120.61590013322281,52.576510164803814,723.0329858216818,[56.67733713 117.75023582 132.54808107 149.98945843 170.67632704 196.48639318 232.16423791],[0.44204874 1.29406356 61.66049868 0.43876955],__,-11.149999999999977,324.61,
20190214,528502194,1026,1550177820.3312578,119.43428826690743,55.30509097936482,1083.1500925030089,[56.45913304 117.43803751 133.63301048 153.14337788 96.07278653 172.47239134 190.60893161 229.47164204],[0.22543812 0.96774896 74.34800786 0.46376105],__,-12.449999999999989,323.83000000000004,
20190214,528502194,1027,1550177833.0654209,120.66410647686527,55.85613525099115,1377.7244817382812,[57.4947441 118.04747502 172.36725746 235.39830471],[0.25890078 1.34887139 113.14040812 0.63957533],__,-13.069999999999993,323.458,
20190214,528502194,1028,1550177847.3778443,121.25189007311683,59.23668962655831,1952.1245054050994,[56.99261605 118.10804866 170.7982507 209.11557472 232.40238169],[0.27879221 1.48039561 154.88242027 0.79506713],__,-13.609999999999957,323.134,
20190214,528502194,1029,1550177867.311236,118.74040239775027,56.7641432736584,1888.4189729577843,[117.75862687 170.36118912 228.48121024],[0.74055725 3.5567654 322.60806323 1.12456433],__,-14.060000000000002,322.86400000000003,
20190214,528510459,1014,1550181792.9943023,122.3011410270521,68.36897253907492,2264.613368635206,[113.10920946 219.13576868],[2.16361887 9.92461024 783.23925652 1.68794509],__,-12.529999999999973,323.78200000000004,
20190214,528510459,1013,1550181805.205245,121.60768090630488,62.12268348013103,1188.7053567497098,[115.51557182 169.06130165 225.45915668],[0.61008893 2.73402112 154.7797446 0.58073432],__,-12.029999999999973,324.08200000000005,
20190214,528510459,1012,1550181820.0,119.27415819696841,63.66933178948556,778.0376363293265,[116.02232188 168.60844072 207.47480863 229.20083841 247.8059957],[0.42454816 1.54406277 67.70516387 0.3311225],__,-10.779999999999973,324.83200000000005,
20190214,528510459,1011,1550181832.4984717,119.5564641596719,65.53491479360481,388.4543585853628,[36.59851854 54.94529535 72.97709163 92.32606898 109.84089099 130.45649837 163.92202896 210.26585113 230.45619743],[0.27025871 0.97567812 28.82737249 0.18515162],__,-10.089999999999975,325.24600000000004,
20190214,528510459,1010,1550181842.8943968,120.13531763119097,62.79908465352108,563.9620102289326,[55.86045428 76.11565103 95.40939206 116.59343842 167.99645159 231.75725143 250.14592166],[0.32295048 1.29890197 47.48791862 0.26728668],__,-10.079999999999984,325.252,
20190214,528510459,1009,1550181856.345989,119.08958408986109,64.13549272807572,1114.1826653019943,[56.53303302 74.24215215 116.38683798 167.51186467 226.4355072],[0.79667568 2.5369694 126.20671663 0.56299912],__,-11.389999999999986,324.466,
20190214,528510459,1008,1550181870.0039585,118.63042182679466,62.4632639685416,1654.1378271998624,[116.47383694 167.58659877 230.08739587],[0.31818677 1.16920891 109.92247501 0.54606988],__,-12.439999999999998,323.836,
20190214,528510459,1007,1550181884.3150985,118.67516109251895,63.86780517809195,1887.846140133153,[56.3026763 116.40968371 168.6430627 229.16301999],[0.2496125 0.96915517 105.59881813 0.5204983],__,-12.819999999999993,323.608,
20190214,528518474,1023,1550184643.6806734,119.85848818327328,54.287308729790375,1965.6386163326056,[117.19851002 132.84003126 152.86599832 170.96918659 208.94140957 228.5742727],[0.47483799 1.57745647 166.61617764 0.92255858],__,-12.859999999999957,323.58400000000006,
20190214,528518474,1024,1550184650.8730202,119.31421479165851,52.87572572640254,918.9476585445063,[112.47736799 150.10030407 169.15507191 193.44617428 232.78623924 57.74641248 75.83148319],[0.37179745 1.2061352 74.08903189 0.48064495],__,-11.139999999999986,324.61600000000004,
20190214,528518474,1026,1550184671.6801171,118.44107898382137,55.55184756619535,851.1736939075439,[57.40028219 117.83489831 171.16154613 232.00358654 252.23275189],[0.19422806 0.64341339 47.11497137 0.34209172],__,-11.169999999999959,324.598,
20190214,528518474,1027,1550184682.1097648,119.6862358207,54.180249263278824,1042.5804274931322,[118.5921386 233.42243603 57.45433204 173.49309623],[0.33502667 1.54700633 100.58651305 0.54071317],__,-12.42999999999995,323.84200000000004,
20190214,528518474,1028,1550184693.9626846,127.98645972420826,80.35043690871942,2687.454224508,[104.86651867 158.60669979 218.0415632],[0.63468901 4.32416736 421.96227719 1.15882736],__,-13.289999999999964,323.326,
20190214,528518474,1020,1550187572.0660422,118.10434165344616,61.90342704728585,1863.0414848066132,[115.84810181 222.47236234],[0.66568682 6.03812875 457.25334654 1.97393501],__,-12.449999999999989,323.83000000000004,
20190214,528518474,1019,1550187585.7634544,117.66692798346627,64.33156820338114,2149.1019116345087,[116.99573175 169.73461541 227.10931815],[0.19918431 0.85181978 106.14415375 0.55674389],__,-12.419999999999959,323.848,
