26.1391597899475,136.878914613891
34.4763690922731,136.628779540952
42.2756939234809,136.378644468013
47.5648912228057,135.878374322134
56.4399849962491,135.878374322134
68.4527381845462,137.129049686831
81.1826706676669,135.878374322134
91.1335333833459,134.377563884498
104.759939984996,129.624997498649
118.4759939985,121.37054009165
129.861215303826,114.867028195225
135.867591897975,111.365137174074
144.742685671418,108.363516298801
157.293323330833,104.86162527765
162.313578394599,104.361355131771
172.981620405101,102.860544694135
183.291072768192,102.110139475317
187.056264066017,101.609869329438
