33.57989497374344,137.87945490564903,1550177685.5084739,
42.09639909977495,137.62931983270965,1550177685.5084739,
49.268192048012004,139.38026534328537,1550177685.5084739,
62.35671417854464,139.38026534328537,1550177685.5084739,
72.21792948237061,139.130130270346,1550177685.5084739,
80.82408102025508,140.38080563504292,1550177685.5084739,
90.2370592648162,139.38026534328537,1550177685.5084739,
98.57426856714179,138.6298601244672,1550177685.5084739,
105.29782445611403,136.37864446801274,1550177685.5084739,
110.76631657914479,131.62607808216438,1550177685.5084739,
116.86234058514628,124.8724311128009,1550177685.5084739,
121.97224306076521,119.61959458107377,1550177685.5084739,
126.72355588897224,113.3662177575891,1550177685.5084739,
133.7160540135034,107.6131110799832,1550177685.5084739,
142.50150037509377,104.11122005883176,1550177685.5084739,
148.41822955738937,103.36081484001359,1550177685.5084739,
159.086271567892,100.85946411061973,1550177685.5084739,
163.56864216054015,101.6098693294379,1550177685.5084739,
